State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange? (Yes_or_No),Plan_ID,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Incl_Behavioral_Health,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data
TN,Celtic Insurance Company,70111,Yes,70111TN0110004,https://www.ambetteroftennessee.com/resources/handbooks-forms/transparency-notice-2020.html,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=80799&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010037,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010021,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010036,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010032,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010038,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010010,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010027,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010028,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010009,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010030,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010008,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010033,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010023,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010001,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010029,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010004,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010002,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010005,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010031,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010026,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010025,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010039,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010007,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010022,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010035,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010034,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010040,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010006,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010024,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,Bright Health Insurance Company of Tennessee,97906,Yes,97906TN0010003,https://brighthealthplan.com/individual-and-family/resource/transparency-of-coverage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16341&:refresh,N/A,N/A
TN,"DentaQuest USA Insurance Company, Inc.",43878,No,43878TN0010001,http://www.dentaquest.com/marketplace/transparency-in-coverage/,2714,981,**,**,**,**,**,**,**,**,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12307&:refresh,***,***
TN,"DentaQuest USA Insurance Company, Inc.",43878,No,43878TN0010003,http://www.dentaquest.com/marketplace/transparency-in-coverage/,2714,981,**,**,**,**,**,**,850,319,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12307&:refresh,***,***
TN,"DentaQuest USA Insurance Company, Inc.",43878,No,43878TN0010004,http://www.dentaquest.com/marketplace/transparency-in-coverage/,2714,981,**,**,**,**,**,**,1863,661,**,**,**,**,N/A,14,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12307&:refresh,2600,2204
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0030001,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,138,17,**,**,11,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,46,48
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0030002,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,10328,3232,**,**,884,**,N/A,2348,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,4965,1941
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060005,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,795566,41096,889,14997,1383,2294,25,36505,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,30672,4939
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060006,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,15088,833,19,361,18,37,**,757,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,308,179
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060014,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,17243,517,**,449,18,17,**,471,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,562,254
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060016,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,71,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,***,12
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060021,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,559902,26716,548,8723,570,1161,**,24427,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,22468,3158
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060023,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,10581,393,**,138,**,11,**,365,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,***,191
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060028,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,15592,493,**,414,16,18,**,449,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,876,215
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060030,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,139565,6256,132,2396,97,300,**,5727,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,4745,429
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060031,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,88510,4831,135,1681,81,196,**,4418,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,5668,2870
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060033,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,171443,9180,227,3871,238,560,**,8148,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,10921,2369
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060035,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,9042,383,12,309,**,15,**,348,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,744,282
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060036,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,119115,4121,97,3118,105,167,**,3751,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,4217,431
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060039,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060042,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060044,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060049,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060050,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060050,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060053,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060054,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060056,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060061,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060062,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060063,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060064,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060065,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060066,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060067,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060068,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060069,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,Cigna Health and Life Insurance Company,99248,No,99248TN0060070,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,1952184,98068,3099,238,7.7%,31,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=67369&:refresh,N/A,N/A
TN,TRUASSURE INSURANCE COMPANY,28398,No,28398TN0010001,www.truassure.com/aca-plans,1696,236,**,**,**,**,**,**,1440,179,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=92525&:refresh,1648,1523
TN,TRUASSURE INSURANCE COMPANY,28398,No,28398TN0020001,www.truassure.com/aca-plans,1696,236,**,**,**,**,**,**,456,57,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=92525&:refresh,274,121
