,StandardComponentId,PlanId,IssuerId,NetworkId,ServiceAreaId,PlanType,MetalLevel,PlanVariantMarketingName,Asthma Management Program,Depression Management Program,Diabetes Management Program,Heart Disease Management Program,High Blood Pressure & High Cholesterol Management Program,Low Back Pain Management Program,No Management Program,Pain Management Program,Pregnancy Management Program,Weight Loss Management Program,Issuer_Name,Issuer_ID,Issuer_Denial_rate,Plan_denial_rate,Disenrollment_Rate
1070,48121FL0070024,48121FL0070024-00,48121,FLN001,FLS001,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1071,48121FL0070024,48121FL0070024-03,48121,FLN001,FLS001,EPO,Silver,Cigna Connect 3500-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1072,48121FL0070024,48121FL0070024-06,48121,FLN001,FLS001,EPO,Silver,Cigna Connect 150-4,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1073,48121FL0070024,48121FL0070024-02,48121,FLN001,FLS001,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1074,48121FL0070024,48121FL0070024-05,48121,FLN001,FLS001,EPO,Silver,Cigna Connect 600-3,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1075,48121FL0070024,48121FL0070024-01,48121,FLN001,FLS001,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1076,48121FL0070025,48121FL0070025-01,48121,FLN001,FLS001,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1077,48121FL0070025,48121FL0070025-00,48121,FLN001,FLS001,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1078,48121FL0070025,48121FL0070025-03,48121,FLN001,FLS001,EPO,Gold,Cigna Connect 1200-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1079,48121FL0070025,48121FL0070025-02,48121,FLN001,FLS001,EPO,Gold,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1080,48121FL0070026,48121FL0070026-03,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 8150-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1081,48121FL0070026,48121FL0070026-00,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1082,48121FL0070026,48121FL0070026-02,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1083,48121FL0070026,48121FL0070026-01,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1084,48121FL0070027,48121FL0070027-03,48121,FLN001,FLS002,EPO,Expanded Bronze,Cigna Connect 6500-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1085,48121FL0070027,48121FL0070027-00,48121,FLN001,FLS002,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1086,48121FL0070027,48121FL0070027-01,48121,FLN001,FLS002,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1087,48121FL0070027,48121FL0070027-02,48121,FLN001,FLS002,EPO,Expanded Bronze,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1088,48121FL0070028,48121FL0070028-00,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1089,48121FL0070028,48121FL0070028-03,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 7250-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1090,48121FL0070028,48121FL0070028-02,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1091,48121FL0070028,48121FL0070028-01,48121,FLN001,FLS002,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1092,48121FL0070029,48121FL0070029-01,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1093,48121FL0070029,48121FL0070029-06,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 0-4,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1094,48121FL0070029,48121FL0070029-00,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1095,48121FL0070029,48121FL0070029-04,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 3000-2,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1096,48121FL0070029,48121FL0070029-03,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 6000-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1097,48121FL0070029,48121FL0070029-02,48121,FLN001,FLS002,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1098,48121FL0070029,48121FL0070029-05,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 0-3,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1099,48121FL0070030,48121FL0070030-03,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 5000-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1100,48121FL0070030,48121FL0070030-05,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 500-3,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1101,48121FL0070030,48121FL0070030-06,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 100-4,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1102,48121FL0070030,48121FL0070030-02,48121,FLN001,FLS002,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1103,48121FL0070030,48121FL0070030-01,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1104,48121FL0070030,48121FL0070030-00,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1105,48121FL0070030,48121FL0070030-04,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 2650-2,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1106,48121FL0070031,48121FL0070031-05,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 1700-3,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1107,48121FL0070031,48121FL0070031-03,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 7500-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1108,48121FL0070031,48121FL0070031-00,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1109,48121FL0070031,48121FL0070031-04,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 5500-2,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1110,48121FL0070031,48121FL0070031-01,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1111,48121FL0070031,48121FL0070031-02,48121,FLN001,FLS002,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1112,48121FL0070031,48121FL0070031-06,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 650-4,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1113,48121FL0070032,48121FL0070032-06,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 150-4,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1114,48121FL0070032,48121FL0070032-01,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1115,48121FL0070032,48121FL0070032-05,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 600-3,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1116,48121FL0070032,48121FL0070032-02,48121,FLN001,FLS002,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1117,48121FL0070032,48121FL0070032-03,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 3500-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1118,48121FL0070032,48121FL0070032-04,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 3000-2A,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1119,48121FL0070032,48121FL0070032-00,48121,FLN001,FLS002,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1120,48121FL0070033,48121FL0070033-02,48121,FLN001,FLS002,EPO,Gold,Cigna Connect-0,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1121,48121FL0070033,48121FL0070033-01,48121,FLN001,FLS002,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1122,48121FL0070033,48121FL0070033-03,48121,FLN001,FLS002,EPO,Gold,Cigna Connect 1200-1,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1123,48121FL0070033,48121FL0070033-00,48121,FLN001,FLS002,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,0,1,0,Cigna Health and Life Insurance Company,48121.0,33.64,Denials not Provided,Disenrollment not Provided
1128,48129FL0130003,48129FL0130003-01,48129,FLN001,FLS001,PPO,High,Florida Preferred Plus Plan,0,0,0,0,0,0,1,0,0,0,Renaissance Life & Health Insurance Company of America,48129.0,36.31,Denials not Provided,Disenrollment not Provided
1129,48129FL0130004,48129FL0130004-01,48129,FLN001,FLS001,PPO,Low,Florida Preferred Plan,0,0,0,0,0,0,1,0,0,0,Renaissance Life & Health Insurance Company of America,48129.0,36.31,Denials not Provided,Disenrollment not Provided
1130,48129FL0150003,48129FL0150003-01,48129,FLN001,FLS001,PPO,High,Florida Preferred Plus Plan (Pediatric Only),0,0,0,0,0,0,1,0,0,0,Renaissance Life & Health Insurance Company of America,48129.0,36.31,Denials not Provided,Disenrollment not Provided
1131,48129FL0150004,48129FL0150004-01,48129,FLN001,FLS001,PPO,Low,Florida Preferred Plan (Pediatric Only),0,0,0,0,0,0,1,0,0,0,Renaissance Life & Health Insurance Company of America,48129.0,36.31,Denials not Provided,Disenrollment not Provided
1132,54172FL0010001,54172FL0010001-00,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,18.1
1133,54172FL0010001,54172FL0010001-03,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 LCS,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,18.1
1134,54172FL0010001,54172FL0010001-02,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 Zero,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,18.1
1135,54172FL0010001,54172FL0010001-01,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,18.1
1136,54172FL0010002,54172FL0010002-00,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 250 Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1137,54172FL0010002,54172FL0010002-03,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 LCS,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1138,54172FL0010002,54172FL0010002-01,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 250,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1139,54172FL0010002,54172FL0010002-04,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 200,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1140,54172FL0010002,54172FL0010002-06,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 100,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1141,54172FL0010002,54172FL0010002-05,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 150,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1142,54172FL0010002,54172FL0010002-02,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 Zero,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,125.29
1143,54172FL0010003,54172FL0010003-01,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,17.71
1144,54172FL0010003,54172FL0010003-00,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,17.71
1145,54172FL0010003,54172FL0010003-03,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 LCS,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,17.71
1146,54172FL0010003,54172FL0010003-02,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 Zero,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,17.71
1147,54172FL0040001,54172FL0040001-02,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 Zero + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,47.2
1148,54172FL0040001,54172FL0040001-00,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 + Vision Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,47.2
1149,54172FL0040001,54172FL0040001-01,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,47.2
1150,54172FL0040001,54172FL0040001-03,54172,FLN001,FLS001,HMO,Gold,Confident Care Gold 1 LCS + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,47.2
1151,54172FL0040002,54172FL0040002-01,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 250 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1152,54172FL0040002,54172FL0040002-03,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 LCS + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1153,54172FL0040002,54172FL0040002-05,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 150 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1154,54172FL0040002,54172FL0040002-06,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 100 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1155,54172FL0040002,54172FL0040002-02,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 Zero + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1156,54172FL0040002,54172FL0040002-00,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 250 + Vision Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1157,54172FL0040002,54172FL0040002-04,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 1 200 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,48.09
1158,54172FL0040003,54172FL0040003-01,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,41.38
1159,54172FL0040003,54172FL0040003-03,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 LCS + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,41.38
1160,54172FL0040003,54172FL0040003-02,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 Zero + Vision,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,41.38
1161,54172FL0040003,54172FL0040003-00,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 1 + Vision Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,41.38
1162,54172FL0050001,54172FL0050001-02,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 Zero,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1163,54172FL0050001,54172FL0050001-01,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 250,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1164,54172FL0050001,54172FL0050001-04,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 200,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1165,54172FL0050001,54172FL0050001-06,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 100,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1166,54172FL0050001,54172FL0050001-00,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 250 Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1167,54172FL0050001,54172FL0050001-05,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 150,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1168,54172FL0050001,54172FL0050001-03,54172,FLN001,FLS001,HMO,Silver,Constant Care Silver 2 LCS,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,Disenrollment not Provided
1169,54172FL0050002,54172FL0050002-01,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 2,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,84.37
1170,54172FL0050002,54172FL0050002-03,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 2 LCS,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,84.37
1171,54172FL0050002,54172FL0050002-00,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 2 Off Exchange,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,84.37
1172,54172FL0050002,54172FL0050002-02,54172,FLN001,FLS001,HMO,Bronze,Core Care Bronze 2 Zero,1,1,1,1,1,0,0,0,0,0,"Molina Healthcare of Florida, Inc",54172.0,24.47,Denials not Provided,84.37
1173,56503FL1300001,56503FL1300001-00,56503,FLN001,FLS001,HMO,Catastrophic,Gym Access IND Essential Plus Catastrophic HMO 36,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,10.16,50.0
1174,56503FL1300001,56503FL1300001-01,56503,FLN001,FLS001,HMO,Catastrophic,Gym Access IND Essential Plus Catastrophic HMO 36,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,10.16,50.0
1175,56503FL1320001,56503FL1320001-00,56503,FLN001,FLS001,POS,Catastrophic,Gym Access IND Essential Plus Catastrophic POS 37,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,0.0,Disenrollment not Provided
1176,56503FL1320001,56503FL1320001-01,56503,FLN001,FLS001,POS,Catastrophic,Gym Access IND Essential Plus Catastrophic POS 37,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,0.0,Disenrollment not Provided
1177,56503FL1330001,56503FL1330001-03,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - Limited,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1178,56503FL1330001,56503FL1330001-05,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 87%,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1179,56503FL1330001,56503FL1330001-06,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 94%,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1180,56503FL1330001,56503FL1330001-04,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 73%,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1181,56503FL1330001,56503FL1330001-00,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1182,56503FL1330001,56503FL1330001-02,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - Zero,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1183,56503FL1330001,56503FL1330001-01,56503,FLN001,FLS001,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.62,35.34
1184,56503FL1390001,56503FL1390001-00,56503,FLN001,FLS001,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.9,16.14
1185,56503FL1390001,56503FL1390001-02,56503,FLN001,FLS001,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63 - Zero,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.9,16.14
1186,56503FL1390001,56503FL1390001-03,56503,FLN001,FLS001,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63 - Limited,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.9,16.14
1187,56503FL1390001,56503FL1390001-01,56503,FLN001,FLS001,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.9,16.14
1188,56503FL1400001,56503FL1400001-01,56503,FLN001,FLS001,HMO,Platinum,Gym Access IND Essential Plus Platinum HMO 65,1,1,1,1,1,1,0,0,1,1,"Florida Health Care Plan, Inc.",56503.0,6.32,5.88,28.57
